Recall,Precision,Threshold
1.0,0.00010686044026501389,1.6128643582096879e-13
1.0,0.00010686272414456389,1.6134091225279191e-13
1.0,0.00010686500812174061,1.6165468437286715e-13
1.0,0.00010686729219655033,1.6175657936919682e-13
1.0,0.00010686957636899928,1.6178290944904297e-13
1.0,0.00010687186063909372,1.6179362670160582e-13
1.0,0.00010687414500683994,1.6180158432395904e-13
1.0,0.0001068764294722442,1.619344423389489e-13
1.0,0.00010687871403531273,1.6214394349492611e-13
1.0,0.00010688099869605182,1.6245093187800978e-13
1.0,0.00010688328345446772,1.6269127781311355e-13
1.0,0.0001068855683105667,1.6270532245637882e-13
1.0,0.00010688785326435504,1.6273613090528196e-13
1.0,0.00010689013831583898,1.6290239186734486e-13
1.0,0.0001068924234650248,1.6305246320712563e-13
1.0,0.00010689470871191876,1.6318471507852408e-13
1.0,0.00010689699405652713,1.632099374624392e-13
1.0,0.00010689927949885618,1.6347950737050752e-13
1.0,0.00010690156503891217,1.6378457809823714e-13
1.0,0.00010690385067670138,1.6497721658734914e-13
1.0,0.00010690613641223006,1.6515333190333916e-13
1.0,0.0001069084222455045,1.6519089273919835e-13
1.0,0.00010691070817653096,1.6527877919474954e-13
1.0,0.00010691299420531571,1.6584877883819993e-13
1.0,0.00010691528033186504,1.6643664990769172e-13
1.0,0.00010691756655618518,1.6656081676591543e-13
1.0,0.00010691985287828244,1.666349131926398e-13
1.0,0.00010692213929816308,1.670448764599749e-13
1.0,0.00010692442581583337,1.672858048973548e-13
1.0,0.00010692671243129958,1.6755692944439472e-13
1.0,0.000106928999144568,1.6773870275558672e-13
1.0,0.0001069312859556449,1.68002922944389e-13
1.0,0.00010693357286453654,1.6813008981823366e-13
1.0,0.00010693585987124923,1.6830697443663024e-13
1.0,0.0001069381469757892,1.683621340518581e-13
1.0,0.00010694043417816276,1.6879767526890844e-13
1.0,0.00010694272147837618,1.6885649449868397e-13
1.0,0.00010694500887643573,1.6979684699103413e-13
1.0,0.0001069472963723477,1.6980579663681162e-13
1.0,0.00010694958396611838,1.6984848969529442e-13
1.0,0.000106951871657754,1.69895600290361e-13
1.0,0.0001069541594472609,1.702074947458717e-13
1.0,0.00010695644733464533,1.7031085100833465e-13
1.0,0.00010695873531991358,1.7084468893194245e-13
1.0,0.00010696102340307191,1.7135121489921979e-13
1.0,0.00010696331158412665,1.7154706953103393e-13
1.0,0.00010696559986308403,1.7211117512428602e-13
1.0,0.00010696788823995036,1.722521252359872e-13
1.0,0.00010697017671473193,1.7262408716982419e-13
1.0,0.00010697246528743501,1.7282526608443635e-13
1.0,0.0001069747539580659,1.7288044384965597e-13
1.0,0.00010697704272663087,1.7291104991959401e-13
1.0,0.0001069793315931362,1.7298566933994227e-13
1.0,0.00010698162055758821,1.7303322424901196e-13
1.0,0.00010698390961999315,1.7328369910675753e-13
1.0,0.00010698619878035734,1.7346587291900031e-13
1.0,0.00010698848803868703,1.7363008937639092e-13
1.0,0.00010699077739498856,1.7456253193232383e-13
1.0,0.00010699306684926817,1.7489111841435002e-13
1.0,0.00010699535640153218,1.7490936372415523e-13
1.0,0.00010699764605178686,1.7495988041388325e-13
1.0,0.00010699993580003852,1.7521372427015015e-13
1.0,0.00010700222564629344,1.7521734688103247e-13
1.0,0.00010700451559055793,1.7576065319162085e-13
1.0,0.00010700680563283824,1.7593299002745404e-13
1.0,0.00010700909577314071,1.760223713737966e-13
1.0,0.00010701138601147162,1.763352911943656e-13
1.0,0.00010701367634783725,1.7704719245372012e-13
1.0,0.0001070159667822439,1.7728452180112669e-13
1.0,0.0001070182573146979,1.7740096109514723e-13
1.0,0.00010702054794520547,1.7742448932431663e-13
1.0,0.00010702283867377299,1.7744653656465352e-13
1.0,0.0001070251295004067,1.776594771529484e-13
1.0,0.00010702742042511291,1.7769674698942755e-13
1.0,0.00010702971144789793,1.7799086782002816e-13
1.0,0.00010703200256876806,1.7800832737519469e-13
1.0,0.00010703429378772958,1.780418751569475e-13
1.0,0.00010703658510478882,1.781143527438051e-13
1.0,0.00010703887651995205,1.7816205306879778e-13
1.0,0.00010704116803322558,1.7874587307373174e-13
1.0,0.00010704345964461572,1.788522465061386e-13
1.0,0.00010704575135412875,1.78984273895542e-13
1.0,0.000107048043161771,1.7924032333286876e-13
1.0,0.00010705033506754877,1.7934777507767957e-13
1.0,0.00010705262707146834,1.7940984818704442e-13
1.0,0.00010705491917353603,1.7973479360402443e-13
1.0,0.00010705721137375814,1.7992148412237913e-13
1.0,0.00010705950367214097,1.8039518694841923e-13
1.0,0.00010706179606869085,1.8043779316558534e-13
1.0,0.00010706408856341407,1.805866477881e-13
1.0,0.00010706638115631691,1.8066495133606392e-13
1.0,0.00010706867384740573,1.8072734078816906e-13
1.0,0.0001070709666366868,1.810047908495569e-13
1.0,0.00010707325952416644,1.8104734084981233e-13
1.0,0.00010707555250985095,1.8176634901402964e-13
1.0,0.00010707784559374665,1.8205356857994242e-13
1.0,0.00010708013877585985,1.821372688515377e-13
1.0,0.00010708243205619687,1.8219725617887744e-13
1.0,0.00010708472543476398,1.82355176674334e-13
1.0,0.00010708701891156754,1.8238821727100308e-13
1.0,0.00010708931248661383,1.8253787063432443e-13
1.0,0.00010709160615990918,1.826620645567058e-13
1.0,0.0001070938999314599,1.8278396706800638e-13
1.0,0.0001070961938012723,1.8289143897802642e-13
1.0,0.0001070984877693527,1.8327266427676546e-13
1.0,0.0001071007818357074,1.83457101291441e-13
1.0,0.00010710307600034273,1.83481665780514e-13
1.0,0.000107105370263265,1.8356312065437135e-13
1.0,0.00010710766462448052,1.8377864601555478e-13
1.0,0.00010710995908399563,1.8419822527417033e-13
1.0,0.00010711225364181663,1.8426794705946565e-13
1.0,0.00010711454829794983,1.8428460847182962e-13
1.0,0.00010711684305240157,1.8499282340914305e-13
1.0,0.00010711913790517814,1.853633177328183e-13
1.0,0.00010712143285628588,1.8557540547741576e-13
1.0,0.00010712372790573112,1.8572178062557652e-13
1.0,0.00010712602305352016,1.8585180025415583e-13
1.0,0.00010712831829965933,1.8587082602681118e-13
1.0,0.00010713061364415495,1.8609825473888916e-13
1.0,0.00010713290908701335,1.8623772077215697e-13
1.0,0.00010713520462824084,1.8635073116035478e-13
1.0,0.00010713750026784375,1.8635203643101804e-13
1.0,0.00010713979600582841,1.870095447058292e-13
1.0,0.00010714209184220113,1.8705466796973169e-13
1.0,0.00010714438777696824,1.870594144751209e-13
1.0,0.00010714668381013607,1.8706701384262356e-13
1.0,0.00010714897994171096,1.872712733658936e-13
1.0,0.0001071512761716992,1.8761870844948736e-13
1.0,0.00010715357250010716,1.8797958183009467e-13
1.0,0.00010715586892694113,1.8810421877055806e-13
1.0,0.00010715816545220746,1.8884394665515612e-13
1.0,0.00010716046207591247,1.8944597696768884e-13
1.0,0.0001071627587980625,1.8947961866948678e-13
1.0,0.00010716505561866387,1.8952754613502603e-13
1.0,0.0001071673525377229,1.8962397383049664e-13
1.0,0.00010716964955524595,1.9016032052515794e-13
1.0,0.00010717194667123933,1.9047811311283702e-13
1.0,0.00010717424388570939,1.9050492552398922e-13
1.0,0.00010717654119866244,1.9052611029050246e-13
1.0,0.00010717883861010482,1.9053402518962032e-13
1.0,0.00010718113612004287,1.906891219378872e-13
1.0,0.00010718343372848293,1.9117787434932328e-13
1.0,0.00010718573143543132,1.9178652916075536e-13
1.0,0.00010718802924089438,1.9211781464698168e-13
1.0,0.00010719032714487844,1.9253870492356925e-13
1.0,0.00010719262514738985,1.934733849096299e-13
1.0,0.00010719492324843496,1.939768242876733e-13
1.0,0.00010719722144802006,1.941620425988205e-13
1.0,0.00010719951974615154,1.9427885147832703e-13
1.0,0.0001072018181428357,1.9446269487720105e-13
1.0,0.0001072041166380789,1.947250721583245e-13
1.0,0.00010720641523188748,1.9489500247639854e-13
1.0,0.00010720871392426776,1.9502740748608394e-13
1.0,0.0001072110127152261,1.9506795144254556e-13
1.0,0.00010721331160476885,1.9521058388652785e-13
1.0,0.00010721561059290233,1.9548642323553095e-13
1.0,0.00010721790967963289,1.9565788307623542e-13
1.0,0.00010722020886496687,1.957977811006378e-13
1.0,0.00010722250814891062,1.9594793156656464e-13
1.0,0.00010722480753147049,1.9641759441888274e-13
1.0,0.0001072271070126528,1.9656363552681316e-13
1.0,0.00010722940659246392,1.9698154626784238e-13
1.0,0.00010723170627091018,1.9717855960132556e-13
1.0,0.00010723400604799794,1.972070346606478e-13
1.0,0.00010723630592373354,1.9742817893244372e-13
1.0,0.00010723860589812332,1.975961581077436e-13
1.0,0.00010724090597117365,1.9760915227575834e-13
1.0,0.00010724320614289085,1.9801817069285672e-13
1.0,0.00010724550641328128,1.9882175524260875e-13
1.0,0.0001072478067823513,1.9895243144091362e-13
1.0,0.00010725010725010725,1.9909407504097265e-13
1.0,0.00010725240781655548,1.992420142796348e-13
1.0,0.00010725470848170234,1.9931597021676447e-13
1.0,0.0001072570092455542,1.9974377644960734e-13
1.0,0.00010725931010811738,1.997572134051989e-13
1.0,0.00010726161106939826,2.002076171145927e-13
1.0,0.00010726391212940318,2.0031748540800011e-13
1.0,0.0001072662132881385,2.0054459695980858e-13
1.0,0.00010726851454561058,2.0056096618875023e-13
1.0,0.00010727081590182575,2.0077645891882444e-13
1.0,0.00010727311735679038,2.0109779301356117e-13
1.0,0.00010727541891051085,2.0128022501137482e-13
1.0,0.00010727772056299348,2.0134728505507796e-13
1.0,0.00010728002231424464,2.0139754478894246e-13
1.0,0.0001072823241642707,2.014241528446634e-13
1.0,0.000107284626113078,2.017732793017545e-13
1.0,0.0001072869281606729,2.018309606970344e-13
1.0,0.00010728923030706177,2.0191794590781378e-13
1.0,0.00010729153255225098,2.0199764768436708e-13
1.0,0.00010729383489624687,2.0263271864688858e-13
1.0,0.00010729613733905579,2.0287906894857167e-13
1.0,0.00010729843988068414,2.0297362370944602e-13
1.0,0.00010730074252113825,2.0313375123422048e-13
1.0,0.00010730304526042449,2.0350242680330665e-13
1.0,0.00010730534809854923,2.0408278890998668e-13
1.0,0.00010730765103551884,2.0419032632756589e-13
1.0,0.00010730995407133966,2.0426646137619835e-13
1.0,0.00010731225720601807,2.042767996262432e-13
1.0,0.00010731456043956044,2.044451342855221e-13
1.0,0.00010731686377197312,2.0444563961144476e-13
1.0,0.0001073191672032625,2.0449240343055124e-13
1.0,0.00010732147073343494,2.0471844260848416e-13
1.0,0.00010732377436249678,2.0482863656720282e-13
1.0,0.00010732607809045441,2.0578071326086959e-13
1.0,0.00010732838191731422,2.0636544339145315e-13
1.0,0.00010733068584308254,2.0655038007645594e-13
1.0,0.00010733298986776575,2.0662081262930748e-13
1.0,0.00010733529399137024,2.0663907887008232e-13
1.0,0.00010733759821390237,2.0668629001641288e-13
1.0,0.0001073399025353685,2.067462392475449e-13
1.0,0.00010734220695577502,2.0699881803305516e-13
1.0,0.00010734451147512828,2.0734746509652597e-13
1.0,0.00010734681609343466,2.0770065811224358e-13
1.0,0.00010734912081070056,2.0774695178924375e-13
1.0,0.00010735142562693232,2.077492026345801e-13
1.0,0.00010735373054213633,2.0777735046670522e-13
1.0,0.00010735603555631898,2.078218004626163e-13
1.0,0.00010735834066948661,2.0791055308643632e-13
1.0,0.00010736064588164563,2.082127528464442e-13
1.0,0.00010736295119280239,2.0869491992506573e-13
1.0,0.00010736525660296328,2.0873713991160624e-13
1.0,0.00010736756211213469,2.0875319207079445e-13
1.0,0.00010736986772032297,2.0897002544222225e-13
1.0,0.00010737217342753451,2.0958172353143734e-13
1.0,0.00010737447923377572,2.0997508310700005e-13
1.0,0.00010737678513905293,2.1000250308371225e-13
1.0,0.00010737909114337256,2.1014417166245397e-13
1.0,0.00010738139724674098,2.1019316248549503e-13
1.0,0.00010738370344916456,2.1058557266149476e-13
1.0,0.00010738600975064969,2.1078970152134686e-13
1.0,0.00010738831615120275,2.112563672455065e-13
1.0,0.00010739062265083013,2.116394352714437e-13
1.0,0.00010739292924953822,2.1164383778867974e-13
1.0,0.00010739523594733338,2.1173154336434936e-13
1.0,0.00010739754274422202,2.1200934078032287e-13
1.0,0.0001073998496402105,2.1244860500253055e-13
1.0,0.00010740215663530524,2.1284198209699997e-13
1.0,0.0001074044637295126,2.1354793183135313e-13
1.0,0.00010740677092283897,2.140853924437787e-13
1.0,0.00010740907821529076,2.1429889216721193e-13
1.0,0.00010741138560687433,2.1434588098242185e-13
1.0,0.00010741369309759608,2.143558734473638e-13
1.0,0.0001074160006874624,2.1489741764598224e-13
1.0,0.00010741830837647969,2.1494013431458408e-13
1.0,0.00010742061616465432,2.1501633323274724e-13
1.0,0.0001074229240519927,2.156750926347334e-13
1.0,0.0001074252320385012,2.1585414763359995e-13
1.0,0.00010742754012418624,2.1585419046982826e-13
1.0,0.00010742984830905419,2.1592086883445744e-13
1.0,0.00010743215659311145,2.162968113089502e-13
1.0,0.00010743446497636442,2.172980033070091e-13
1.0,0.00010743677345881949,2.1784744370342506e-13
1.0,0.00010743908204048305,2.1787264349130456e-13
1.0,0.00010744139072136149,2.1803374057313026e-13
1.0,0.00010744369950146124,2.1806819106059247e-13
1.0,0.00010744600838078866,2.1833367687408829e-13
1.0,0.00010744831735935015,2.1847402840882446e-13
1.0,0.00010745062643715213,2.1928545222790593e-13
1.0,0.00010745293561420098,2.1981819270490807e-13
1.0,0.0001074552448905031,2.2042539375965285e-13
1.0,0.0001074575542660649,2.2086320702295551e-13
1.0,0.00010745986374089278,2.2133047555434437e-13
1.0,0.00010746217331499312,2.214807648879179e-13
1.0,0.00010746448298837235,2.2189686923048814e-13
1.0,0.00010746679276103683,2.219712962655126e-13
1.0,0.00010746910263299302,2.2201763136662958e-13
1.0,0.00010747141260424727,2.22175210674225e-13
1.0,0.000107473722674806,2.2230215593831823e-13
1.0,0.00010747603284467564,2.226063667849684e-13
1.0,0.00010747834311386256,2.2283616745294e-13
1.0,0.00010748065348237318,2.2293317290842892e-13
1.0,0.00010748296395021389,2.2304249924634741e-13
1.0,0.00010748527451739112,2.2319604044341435e-13
1.0,0.00010748758518391125,2.233560607580103e-13
1.0,0.00010748989594978072,2.2340740091041762e-13
1.0,0.00010749220681500591,2.2419917768530357e-13
1.0,0.00010749451777959325,2.2431649186649686e-13
1.0,0.00010749682884354912,2.2482898387386644e-13
1.0,0.00010749914000687995,2.2490650145020243e-13
1.0,0.00010750145126959214,2.2562473595344235e-13
1.0,0.00010750376263169211,2.2563919108224635e-13
1.0,0.00010750607409318627,2.2564256101456424e-13
1.0,0.00010750838565408102,2.2575013851543577e-13
1.0,0.00010751069731438278,2.2581880909479202e-13
1.0,0.00010751300907409797,2.2589761434961002e-13
1.0,0.00010751532093323298,2.2678456541421766e-13
1.0,0.00010751763289179425,2.274676683861831e-13
1.0,0.00010751994494978819,2.280373376505791e-13
1.0,0.00010752225710722119,2.281723423520599e-13
1.0,0.0001075245693640997,2.2838499846264893e-13
1.0,0.00010752688172043011,2.2911334883779164e-13
1.0,0.00010752919417621884,2.2917791704599385e-13
1.0,0.00010753150673147232,2.295851340318508e-13
1.0,0.00010753381938619696,2.2959359771207446e-13
1.0,0.00010753613214039918,2.30474988511613e-13
1.0,0.00010753844499408539,2.305527041061728e-13
1.0,0.00010754075794726202,2.306121573954284e-13
1.0,0.00010754307099993547,2.307732325424595e-13
1.0,0.0001075453841521122,2.3081220480651805e-13
1.0,0.00010754769740379859,2.3105471378571373e-13
1.0,0.00010755001075500108,2.314742195963108e-13
1.0,0.00010755232420572608,2.323034452105589e-13
1.0,0.00010755463775598003,2.3241507006651617e-13
1.0,0.00010755695140576935,2.326905602173899e-13
1.0,0.00010755926515510046,2.3280160963854043e-13
1.0,0.00010756157900397978,2.331925175138612e-13
1.0,0.00010756389295241374,2.3360824141180926e-13
1.0,0.00010756620700040875,2.337246897477502e-13
1.0,0.00010756852114797125,2.3433429272707367e-13
1.0,0.00010757083539510768,2.35370819947645e-13
1.0,0.00010757314974182444,2.3571378951459195e-13
1.0,0.00010757546418812797,2.357996224497373e-13
1.0,0.0001075777787340247,2.359178142056212e-13
1.0,0.00010758009337952106,2.35921172596282e-13
1.0,0.00010758240812462347,2.363525679721696e-13
1.0,0.00010758472296933836,2.365276379477424e-13
1.0,0.00010758703791367216,2.365728289154818e-13
1.0,0.00010758935295763132,2.366759914251529e-13
1.0,0.00010759166810122225,2.367270760209909e-13
1.0,0.00010759398334445138,2.367336357463271e-13
1.0,0.00010759629868732516,2.3690509434220047e-13
1.0,0.00010759861412985001,2.3699540268554533e-13
1.0,0.00010760092967203236,2.3732086649186033e-13
1.0,0.00010760324531387866,2.373377119595173e-13
1.0,0.00010760556105539534,2.3750783015127143e-13
1.0,0.00010760787689658883,2.3762908960878686e-13
1.0,0.00010761019283746557,2.3763278536082315e-13
1.0,0.00010761250887803198,2.376744338753142e-13
1.0,0.00010761482501829452,2.3824575125976723e-13
1.0,0.00010761714125825962,2.3832842028303745e-13
1.0,0.00010761945759793371,2.3875876018747077e-13
1.0,0.00010762177403732323,2.387637583928899e-13
1.0,0.00010762409057643463,2.3924118768611824e-13
1.0,0.00010762640721527433,2.392985148328285e-13
1.0,0.00010762872395384881,2.397451652888718e-13
1.0,0.00010763104079216446,2.3984447025859313e-13
1.0,0.00010763335773022776,2.3991601585632913e-13
1.0,0.00010763567476804512,2.400130513161537e-13
1.0,0.00010763799190562301,2.4074119494632215e-13
1.0,0.00010764030914296786,2.4097250693584134e-13
1.0,0.00010764262648008612,2.4102883906377946e-13
1.0,0.00010764494391698422,2.411885333925408e-13
1.0,0.00010764726145366862,2.421370421050348e-13
1.0,0.00010764957909014576,2.421816239177389e-13
1.0,0.00010765189682642208,2.427182272079428e-13
1.0,0.00010765421466250404,2.4330387731930574e-13
1.0,0.00010765653259839807,2.4408386221916356e-13
1.0,0.00010765885063411063,2.4427220616999783e-13
1.0,0.00010766116876964816,2.4440677370049903e-13
1.0,0.00010766348700501711,2.453886781892243e-13
1.0,0.00010766580534022394,2.4558075769914176e-13
1.0,0.00010766812377527509,2.4581759043108287e-13
1.0,0.00010767044231017701,2.4605115795756524e-13
1.0,0.00010767276094493615,2.461701062424009e-13
1.0,0.00010767507967955896,2.462170784079758e-13
1.0,0.0001076773985140519,2.4702530411770516e-13
1.0,0.00010767971744842142,2.4704529391043603e-13
1.0,0.00010768203648267395,2.4714245950726706e-13
1.0,0.00010768435561681599,2.4745320037829367e-13
1.0,0.00010768667485085395,2.4796533024828704e-13
1.0,0.00010768899418479432,2.480440319922646e-13
1.0,0.00010769131361864352,2.480988260970774e-13
1.0,0.00010769363315240803,2.481485083876965e-13
1.0,0.0001076959527860943,2.4843860340700397e-13
1.0,0.00010769827251970878,2.486244817340192e-13
1.0,0.00010770059235325795,2.4864512318024564e-13
1.0,0.00010770291228674824,2.48902412732394e-13
1.0,0.00010770523232018612,2.497715204474184e-13
1.0,0.00010770755245357805,2.5014285334945424e-13
1.0,0.00010770987268693049,2.501473112199508e-13
1.0,0.00010771219302024989,2.506400367141403e-13
1.0,0.00010771451345354274,2.507124096848003e-13
1.0,0.00010771683398681546,2.5115876600378133e-13
1.0,0.00010771915462007455,2.517007775388953e-13
1.0,0.00010772147535332644,2.519588983853096e-13
1.0,0.00010772379618657762,2.5223921662935756e-13
1.0,0.00010772611711983453,2.5237573685563963e-13
1.0,0.00010772843815310365,2.529394770350275e-13
1.0,0.00010773075928639145,2.532075064184996e-13
1.0,0.00010773308051970438,2.5367240639162494e-13
1.0,0.00010773540185304891,2.5392476787180755e-13
1.0,0.00010773772328643151,2.5405740267803787e-13
1.0,0.00010774004481985865,2.5411690880849777e-13
1.0,0.00010774236645333678,2.544327231908323e-13
1.0,0.00010774468818687239,2.544332350732705e-13
1.0,0.00010774701002047193,2.546741487391353e-13
1.0,0.00010774933195414188,2.549282005777542e-13
1.0,0.00010775165398788871,2.5568737322346787e-13
1.0,0.00010775397612171889,2.557955909769124e-13
1.0,0.00010775629835563889,2.5600010443021334e-13
1.0,0.00010775862068965517,2.564131453901945e-13
1.0,0.00010776094312377423,2.5682204516015764e-13
1.0,0.0001077632656580025,2.5682786416664075e-13
1.0,0.00010776558829234649,2.5684332533053554e-13
1.0,0.00010776791102681265,2.5693904100600373e-13
1.0,0.00010777023386140747,2.573222410544141e-13
1.0,0.00010777255679613743,2.574683564461632e-13
1.0,0.000107774879831009,2.5770584070137455e-13
1.0,0.00010777720296602862,2.580302923229848e-13
1.0,0.00010777952620120282,2.583276024663547e-13
1.0,0.00010778184953653804,2.5887485227335653e-13
1.0,0.00010778417297204078,2.5940017537201255e-13
1.0,0.00010778649650771751,2.594087465861302e-13
1.0,0.00010778882014357471,2.5966699611765544e-13
1.0,0.00010779114387961886,2.5973330011291907e-13
1.0,0.00010779346771585642,2.59857862104012e-13
1.0,0.0001077957916522939,2.5995663191955117e-13
1.0,0.00010779811568893776,2.603928164420499e-13
1.0,0.00010780043982579448,2.6058742319873145e-13
1.0,0.00010780276406287057,2.606239438751126e-13
1.0,0.00010780508840017249,2.607318276400645e-13
1.0,0.00010780741283770672,2.610358222467614e-13
1.0,0.00010780973737547975,2.6103833161780857e-13
1.0,0.00010781206201349807,2.614328538979596e-13
1.0,0.00010781438675176815,2.614761334498478e-13
1.0,0.00010781671159029649,2.6181176359708527e-13
1.0,0.00010781903652908957,2.619951641936587e-13
1.0,0.00010782136156815389,2.620811156656654e-13
1.0,0.00010782368670749591,2.6238189181244556e-13
1.0,0.00010782601194712212,2.639139485729859e-13
1.0,0.00010782833728703904,2.6423756933634085e-13
1.0,0.00010783066272725312,2.647661125252772e-13
1.0,0.00010783298826777088,2.648197594603026e-13
1.0,0.0001078353139085988,2.657339256097872e-13
1.0,0.00010783763964974335,2.665466432692008e-13
1.0,0.00010783996549121104,2.665751276544303e-13
1.0,0.00010784229143300837,2.6677938794055627e-13
1.0,0.00010784461747514181,2.6725397099233323e-13
1.0,0.00010784694361761788,2.6740034970520553e-13
1.0,0.00010784926986044305,2.674591563337079e-13
1.0,0.00010785159620362382,2.674722617985249e-13
1.0,0.00010785392264716667,2.6757741927876196e-13
1.0,0.00010785624919107814,2.682928868509662e-13
1.0,0.00010785857583536467,2.683988393958695e-13
1.0,0.0001078609025800328,2.68821665680818e-13
1.0,0.00010786322942508899,2.6890375400043996e-13
1.0,0.00010786555637053977,2.6903985130170455e-13
1.0,0.00010786788341639161,2.6917396582731843e-13
1.0,0.00010787021056265102,2.696040425596195e-13
1.0,0.0001078725378093245,2.700276818959362e-13
1.0,0.00010787486515641856,2.707044421336015e-13
1.0,0.00010787719260393967,2.7082435445154187e-13
1.0,0.00010787952015189436,2.7114962692364335e-13
1.0,0.00010788184780028913,2.717056337407867e-13
1.0,0.00010788417554913045,2.7179998342795787e-13
1.0,0.00010788650339842486,2.719755512057124e-13
1.0,0.00010788883134817884,2.7200193785487544e-13
1.0,0.0001078911593983989,2.7205740072439223e-13
1.0,0.00010789348754909153,2.727459737021762e-13
1.0,0.00010789581580026326,2.7278909487819567e-13
1.0,0.00010789814415192059,2.7285401091889307e-13
1.0,0.00010790047260407001,2.737280169573678e-13
1.0,0.00010790280115671803,2.7406884721306434e-13
1.0,0.00010790512980987116,2.7430061755322147e-13
1.0,0.00010790745856353591,2.7459280261983614e-13
1.0,0.00010790978741771878,2.7475158179317864e-13
1.0,0.0001079121163724263,2.747757099508712e-13
1.0,0.00010791444542766495,2.750037853631837e-13
1.0,0.00010791677458344125,2.752601766385956e-13
1.0,0.00010791910383976172,2.753759140372693e-13
1.0,0.00010792143319663285,2.7635259871466015e-13
1.0,0.00010792376265406118,2.76632311926021e-13
1.0,0.00010792609221205319,2.7712010554503774e-13
1.0,0.00010792842187061541,2.7727962764563787e-13
1.0,0.00010793075162975435,2.7881312137558484e-13
1.0,0.00010793308148947653,2.799747823486276e-13
1.0,0.00010793541144978844,2.809493854585853e-13
1.0,0.00010793774151069663,2.8096970899551585e-13
1.0,0.00010794007167220758,2.809895982986473e-13
1.0,0.00010794240193432784,2.810388703563691e-13
1.0,0.0001079447322970639,2.812806658873915e-13
1.0,0.0001079470627604223,2.8260168446685874e-13
1.0,0.00010794939332440952,2.8262864013182315e-13
1.0,0.0001079517239890321,2.827102577464508e-13
1.0,0.00010795405475429657,2.827474753010529e-13
1.0,0.00010795638562020944,2.8288292091491263e-13
1.0,0.00010795871658677722,2.8429753360047996e-13
1.0,0.00010796104765400644,2.845740634824556e-13
1.0,0.00010796337882190361,2.8458420415827615e-13
1.0,0.00010796571009047527,2.8509348122604285e-13
1.0,0.00010796804145972792,2.866258581153643e-13
1.0,0.0001079703729296681,2.867305910849291e-13
1.0,0.00010797270450030232,2.8681980930370053e-13
1.0,0.00010797503617163712,2.8686918844022587e-13
1.0,0.00010797736794367901,2.8686952622359647e-13
1.0,0.00010797969981643452,2.868697095668362e-13
1.0,0.00010798203178991017,2.871490376022109e-13
1.0,0.00010798436386411248,2.879347784614241e-13
1.0,0.00010798669603904799,2.881559160313657e-13
1.0,0.00010798902831472322,2.884192142219875e-13
1.0,0.00010799136069114471,2.889619512686994e-13
1.0,0.00010799369316831898,2.8937119287121e-13
1.0,0.00010799602574625254,2.904831762395051e-13
1.0,0.00010799835842495194,2.9061944973740097e-13
1.0,0.0001080006912044237,2.906260422248518e-13
1.0,0.00010800302408467438,2.9067171518861e-13
1.0,0.00010800535706571046,2.9121713783497095e-13
1.0,0.00010800769014753851,2.9153446517935e-13
1.0,0.00010801002333016503,2.9159331270418857e-13
1.0,0.0001080123566135966,2.917856376687835e-13
1.0,0.00010801468999783971,2.9194290074140644e-13
1.0,0.0001080170234829009,2.9199925334579966e-13
1.0,0.00010801935706878673,2.924499550367128e-13
1.0,0.0001080216907555037,2.9385515572565706e-13
1.0,0.00010802402454305838,2.942806433010019e-13
1.0,0.00010802635843145727,2.946786145098511e-13
1.0,0.00010802869242070694,2.95168700306736e-13
1.0,0.00010803102651081391,2.952900705288545e-13
1.0,0.00010803336070178471,2.956453212487607e-13
1.0,0.0001080356949936259,2.9688345578832434e-13
1.0,0.000108038029386344,2.969792468006318e-13
1.0,0.00010804036387994555,2.973515174283798e-13
1.0,0.0001080426984744371,2.979086179188595e-13
1.0,0.00010804503316982519,2.986174469397787e-13
1.0,0.00010804736796611635,2.987848513551445e-13
1.0,0.00010804970286331713,2.990390711483468e-13
1.0,0.00010805203786143407,3.000024490756954e-13
1.0,0.00010805437296047371,3.001674656608891e-13
1.0,0.0001080567081604426,3.005676010925094e-13
1.0,0.00010805904346134728,3.0066146709163984e-13
1.0,0.0001080613788631943,3.023255288583724e-13
1.0,0.00010806371436599019,3.0278448402296554e-13
1.0,0.00010806604996974151,3.0301852924451607e-13
1.0,0.0001080683856744548,3.0319375617270965e-13
1.0,0.00010807072148013661,3.0351953571845157e-13
1.0,0.00010807305738679347,3.0362599463037745e-13
1.0,0.00010807539339443195,3.0388299830968366e-13
1.0,0.0001080777295030586,3.042353339822593e-13
1.0,0.00010808006571267995,3.042709992407014e-13
1.0,0.00010808240202330256,3.054298293325478e-13
1.0,0.00010808473843493298,3.0576730308885934e-13
1.0,0.00010808707494757776,3.0618350046365515e-13
1.0,0.00010808941156124346,3.0633342991813433e-13
1.0,0.00010809174827593662,3.069504497212014e-13
1.0,0.00010809408509166379,3.0719653089467904e-13
1.0,0.00010809642200843153,3.0742069809531694e-13
1.0,0.00010809875902624638,3.075507868565634e-13
1.0,0.00010810109614511491,3.0770595284038e-13
1.0,0.00010810343336504367,3.0782388866181487e-13
1.0,0.00010810577068603922,3.079009614920637e-13
1.0,0.00010810810810810811,3.08453359217225e-13
1.0,0.00010811044563125689,3.0872159315772574e-13
1.0,0.00010811278325549213,3.0900963249322964e-13
1.0,0.00010811512098082038,3.0912660567216933e-13
1.0,0.0001081174588072482,3.0974474488271107e-13
1.0,0.00010811979673478214,3.100255939721535e-13
